node,file
NODE_30594_length_1312_cov_4.007955,ERR599042
NODE_697_length_10208_cov_6.313700,ERR599042
NODE_3660_length_3966_cov_3.276656,ERR599042
NODE_18739_length_1678_cov_3.630930,ERR599042
NODE_646_length_10764_cov_7.783640,ERR599042
NODE_396_length_14285_cov_4.649754,ERR599042
NODE_6011_length_3037_cov_3.560027,ERR599042
NODE_34398_length_1240_cov_2.400000,ERR599042
NODE_25103_length_1449_cov_3.072453,ERR599042
NODE_14001_length_1952_cov_1.649974,ERR599042
NODE_4427_length_3587_cov_2.898075,ERR599042
NODE_151_length_23495_cov_5.595265,ERR599042
NODE_53263_length_1000_cov_2.508995,ERR599042
NODE_48744_length_1044_cov_3.324570,ERR599042
NODE_46843_length_1064_cov_4.584737,ERR599042
NODE_4988_length_3362_cov_3.635319,ERR599042
NODE_27881_length_1376_cov_3.498107,ERR599042
NODE_43108_length_1108_cov_2.172840,ERR599042
NODE_40428_length_1144_cov_2.290174,ERR599042
NODE_510_length_12218_cov_6.444216,ERR599042
NODE_22891_length_1518_cov_1.568011,ERR599042
NODE_4292_length_3646_cov_24.429964,ERR599042
NODE_35976_length_1211_cov_8.211073,ERR599042
NODE_30480_length_1315_cov_4.739683,ERR599042
NODE_52344_length_1008_cov_22.727177,ERR599042
NODE_7_length_62762_cov_6.102955,ERR599042
NODE_22780_length_1522_cov_2.575324,ERR599042
NODE_2116_length_5339_cov_3.614875,ERR599042
NODE_42838_length_1111_cov_5.098485,ERR599042
NODE_2106_length_5354_cov_5.974523,ERR599042
NODE_36410_length_1205_cov_1.247826,ERR599042
NODE_22145_length_1543_cov_7.901882,ERR599042
NODE_16714_length_1781_cov_2.418888,ERR599042
NODE_8235_length_2558_cov_6.677587,ERR599042
NODE_4784_length_3438_cov_6.446349,ERR599042
NODE_2616_length_4771_cov_13.804071,ERR599042
NODE_2343_length_5076_cov_3.270862,ERR599042
NODE_1970_length_5560_cov_3.554950,ERR599042
NODE_47926_length_1053_cov_1.831663,ERR599042
NODE_14953_length_1885_cov_8.239344,ERR599042
NODE_24241_length_1474_cov_3.690627,ERR599042
NODE_26802_length_1403_cov_6.060831,ERR599042
NODE_38869_length_1166_cov_2.608461,ERR599042
NODE_135_length_25645_cov_11.903986,ERR599042
NODE_30925_length_1305_cov_4.014400,ERR599042
NODE_10831_length_2227_cov_1.701657,ERR599042
NODE_15058_length_1878_cov_5.808557,ERR599042
NODE_34978_length_1229_cov_5.134583,ERR599042
NODE_14102_length_1344_cov_2.640031,ERR599022
NODE_13839_length_1355_cov_3.701538,ERR599022
NODE_1311_length_3543_cov_8.313360,ERR599022
NODE_1_length_605479_cov_8.227579,ERR599022
NODE_3537_length_2385_cov_2.468240,ERR599022
NODE_22080_length_1110_cov_2.272038,ERR599022
NODE_2273_length_2841_cov_4.393754,ERR599022
NODE_11854_length_1447_cov_2.770833,ERR599022
NODE_1970_length_3003_cov_5.689281,ERR599022
NODE_2587_length_2706_cov_10.305545,ERR599022
NODE_26968_length_1016_cov_3.482830,ERR599022
NODE_5574_length_1987_cov_4.835921,ERR599022
NODE_353_length_5977_cov_4.686761,ERR599022
NODE_1144_length_3771_cov_19.530140,ERR599022
NODE_10910_length_1500_cov_2.745329,ERR599022
NODE_43_length_15740_cov_8.577303,ERR599022
NODE_352_length_6020_cov_2.692372,ERR599022
NODE_56_length_12949_cov_32.708857,ERR599022
NODE_2598_length_2701_cov_7.614512,ERR599022
NODE_7_length_81961_cov_8.389520,ERR599022
NODE_26715_length_1021_cov_1.333333,ERR599022
NODE_27420_length_1009_cov_2.843816,ERR599022
NODE_14813_length_1317_cov_3.419176,ERR599022
NODE_14502_length_1328_cov_13.982718,ERR599022
NODE_6941_length_1815_cov_5.742045,ERR599022
NODE_10342_length_1533_cov_1.721245,ERR599022
NODE_965_length_4050_cov_20.165707,ERR599022
NODE_27709_length_1005_cov_2.046316,ERR599022
NODE_3_length_134333_cov_8.341508,ERR599022
NODE_12619_length_1408_cov_3.109387,ERR599022
NODE_12963_length_1393_cov_1.800448,ERR599022
NODE_6924_length_1817_cov_6.156073,ERR599022
NODE_26647_length_1022_cov_1.476732,ERR599022
NODE_10937_length_1498_cov_7.167013,ERR599022
NODE_16276_length_1266_cov_3.330306,ERR599022
NODE_21035_length_1134_cov_1.332715,ERR599022
NODE_10708_length_1512_cov_1.770762,ERR599022
NODE_1371_length_3483_cov_2.491249,ERR599022
NODE_6778_length_1834_cov_4.890950,ERR599022
NODE_2356_length_2807_cov_2.863735,ERR599022
NODE_649_length_4718_cov_4.486597,ERR599022
NODE_4597_length_2151_cov_9.718034,ERR599022
NODE_12409_length_1967_cov_7.478556,ERR599003
NODE_44_length_41860_cov_27.242483,ERR599003
NODE_2118_length_5566_cov_3.806569,ERR599003
NODE_21612_length_1426_cov_2.746900,ERR599003
NODE_39036_length_1030_cov_4.426667,ERR599003
NODE_1668_length_6397_cov_4.382056,ERR599003
NODE_16392_length_1672_cov_1.328386,ERR599003
NODE_1859_length_5977_cov_6.255657,ERR599003
NODE_4718_length_3496_cov_10.025574,ERR599003
NODE_10908_length_2127_cov_4.178571,ERR599003
NODE_4231_length_3714_cov_3.619295,ERR599003
NODE_13194_length_1897_cov_2.360478,ERR599003
NODE_22461_length_1395_cov_1.858955,ERR599003
NODE_1970_length_5803_cov_6.791580,ERR599003
NODE_35360_length_1088_cov_1.455954,ERR599003
NODE_2828_length_4680_cov_3.058811,ERR599003
NODE_879_length_9150_cov_3.688180,ERR599003
NODE_1193_length_7692_cov_2.744795,ERR599003
NODE_14792_length_1773_cov_2.619907,ERR599003
NODE_8305_length_2504_cov_2.155982,ERR599003
NODE_7676_length_2627_cov_4.817263,ERR599003
NODE_49_length_39772_cov_12.267845,ERR599003
NODE_22006_length_1411_cov_17.697640,ERR599003
NODE_21878_length_1416_cov_2.714181,ERR599003
NODE_27724_length_1242_cov_1.739680,ERR599003
NODE_1112_length_8060_cov_4.169019,ERR599003
NODE_2550_length_5002_cov_4.213058,ERR599003
NODE_9435_length_2321_cov_2.000000,ERR599003
NODE_25345_length_1307_cov_6.694089,ERR599003
NODE_238_length_18738_cov_8.602045,ERR599003
NODE_647_length_10935_cov_5.555974,ERR599003
NODE_15844_length_1706_cov_5.756511,ERR599003
NODE_3745_length_3997_cov_2.837900,ERR599003
NODE_18809_length_1543_cov_2.251344,ERR599003
NODE_6778_length_2821_cov_2.689805,ERR599003
NODE_22243_length_1402_cov_6.327394,ERR599003
NODE_20840_length_1454_cov_2.414582,ERR599003
NODE_2592_length_4950_cov_117.120531,ERR599003
NODE_865_length_9228_cov_106.637632,ERR599003
NODE_8091_length_2544_cov_4.174367,ERR599003
NODE_4486_length_3581_cov_3.466251,ERR599003
NODE_3641_length_4061_cov_6.115826,ERR599003
NODE_5986_length_3029_cov_4.795898,ERR599003
NODE_1400_length_7120_cov_4.443312,ERR599003
NODE_104_length_28703_cov_110.846586,ERR599003
NODE_28455_length_1224_cov_3.127459,ERR599003
NODE_6344_length_2932_cov_22.809871,ERR599003
NODE_35147_length_1091_cov_2.140927,ERR599003
NODE_32617_length_1136_cov_10.728030,ERR599003
NODE_3378_length_4236_cov_14.901459,ERR599003
NODE_12675_length_1943_cov_16.307733,ERR599003
NODE_30585_length_1176_cov_3.760928,ERR599003
NODE_33582_length_1118_cov_1.932267,ERR599003
NODE_13343_length_1883_cov_2.336433,ERR599003
NODE_5004_length_3380_cov_3.032782,ERR599003
NODE_25654_length_1299_cov_1.491158,ERR599003
NODE_15745_length_1712_cov_6.036210,ERR599003
NODE_15052_length_1756_cov_21.570841,ERR599003
NODE_3084_length_4463_cov_2.585753,ERR599003
NODE_8645_length_2444_cov_22.629971,ERR599003
NODE_9979_length_2247_cov_5.107208,ERR599003
NODE_6056_length_3007_cov_8.786247,ERR599003
NODE_12355_length_1973_cov_7.704380,ERR599003
NODE_1225_length_7596_cov_4.054104,ERR599003
NODE_26920_length_1263_cov_2.016556,ERR599003
NODE_19336_length_1518_cov_3.892003,ERR599003
NODE_11398_length_2072_cov_3.339613,ERR599003
NODE_3655_length_4054_cov_4.122281,ERR599003
NODE_1871_length_5959_cov_7.082486,ERR599003
NODE_30927_length_1169_cov_26.005386,ERR599003
NODE_14399_length_1802_cov_2.441328,ERR599003
NODE_4778_length_3476_cov_3.477346,ERR599003
NODE_10326_length_2198_cov_60.931871,ERR599003
NODE_26324_length_1280_cov_1.747755,ERR599003
NODE_16350_length_1674_cov_1.611489,ERR599003
NODE_4316_length_3662_cov_4.593568,ERR599003
NODE_9826_length_2269_cov_2.810298,ERR599003
NODE_17439_length_1613_cov_2.532092,ERR599003
NODE_15320_length_1538_cov_71.257586,ERR599011
NODE_21678_length_1302_cov_2.417001,ERR599011
NODE_23297_length_1257_cov_2.002496,ERR599011
NODE_8496_length_2055_cov_2.602500,ERR599011
NODE_7214_length_2223_cov_2.483856,ERR599011
NODE_24922_length_1216_cov_2.165375,ERR599011
NODE_24945_length_1215_cov_3.513793,ERR599011
NODE_30071_length_1114_cov_6.949953,ERR599011
NODE_19570_length_1367_cov_3.294970,ERR599011
NODE_9502_length_1939_cov_33.512208,ERR599011
NODE_17602_length_1438_cov_2.898771,ERR599011
NODE_31842_length_1085_cov_3.312621,ERR599011
NODE_28300_length_1146_cov_4.964253,ERR599011
NODE_274_length_13219_cov_6.807125,ERR599011
NODE_24247_length_1232_cov_2.113849,ERR599011
NODE_23576_length_1249_cov_2.861809,ERR599011
NODE_1199_length_5878_cov_20.170531,ERR599011
NODE_206_length_15525_cov_16.039754,ERR599011
NODE_3999_length_3015_cov_1.986824,ERR599011
NODE_28161_length_1149_cov_2.566728,ERR599011
NODE_18788_length_1395_cov_2.915672,ERR599011
NODE_12032_length_1732_cov_2.423971,ERR599011
NODE_20395_length_1338_cov_6.119252,ERR599011
NODE_8161_length_2096_cov_4.000490,ERR599011
NODE_9325_length_1957_cov_3.105152,ERR599011
NODE_30681_length_1104_cov_2.120114,ERR599011
NODE_1818_length_4670_cov_2.315493,ERR599011
NODE_11778_length_1749_cov_4.081464,ERR599011
NODE_12413_length_1705_cov_2.392727,ERR599011
NODE_26910_length_1174_cov_1.653262,ERR599011
NODE_12772_length_1680_cov_3.320000,ERR599011
NODE_11_length_46329_cov_14.348749,ERR599011
NODE_11420_length_1775_cov_52.013953,ERR599011
NODE_1379_length_5502_cov_4.278318,ERR599011
NODE_973_length_6555_cov_14.095692,ERR599011
NODE_26556_length_1181_cov_1.482238,ERR599011
NODE_3415_length_3279_cov_4.867556,ERR599011
NODE_513_length_9432_cov_7.164978,ERR599011
NODE_2545_length_3857_cov_11.010258,ERR599011
NODE_12192_length_1720_cov_2.418619,ERR599011
NODE_1219_length_5842_cov_9.622084,ERR599011
NODE_1486_length_5226_cov_9.751499,ERR599011
NODE_19175_length_1381_cov_1.600302,ERR599011
NODE_855_length_7048_cov_3.877306,ERR599011
NODE_14986_length_1555_cov_2.935333,ERR599011
NODE_25716_length_1199_cov_1.688811,ERR599011
NODE_460_length_9921_cov_55.377458,ERR599011
NODE_1214_length_5847_cov_9.064744,ERR599011
NODE_19394_length_1373_cov_3.138088,ERR599011
NODE_26210_length_1188_cov_2.010591,ERR599011
NODE_4922_length_2700_cov_3.208696,ERR599011
NODE_4125_length_2969_cov_4.378861,ERR599011
NODE_3506_length_3228_cov_3.891270,ERR599011
NODE_4228_length_2934_cov_5.490795,ERR599011
NODE_7729_length_2151_cov_6.971851,ERR599011
NODE_33965_length_1054_cov_3.042042,ERR599011
NODE_28609_length_1141_cov_1.324125,ERR599011
NODE_31914_length_1084_cov_2.305151,ERR599011
NODE_16795_length_1470_cov_3.316608,ERR599011
NODE_20857_length_1325_cov_1.735433,ERR599011
NODE_35702_length_1031_cov_1.577869,ERR599011
NODE_13121_length_1658_cov_7.217093,ERR599011
NODE_37406_length_1008_cov_2.132214,ERR599011
NODE_37_length_31548_cov_20.419363,ERR599011
NODE_8082_length_2106_cov_2.341784,ERR599011
NODE_10592_length_1839_cov_4.681614,ERR599011
NODE_13371_length_1643_cov_2.834383,ERR599011
NODE_10960_length_1809_cov_2.273090,ERR599011
NODE_477_length_9781_cov_41.640243,ERR599011
NODE_36922_length_1014_cov_2.173097,ERR599011
NODE_339_length_11960_cov_5.650231,ERR599011
NODE_733_length_7708_cov_3.948648,ERR599011
NODE_534_length_9169_cov_4.377112,ERR599011
NODE_32826_length_1070_cov_3.561576,ERR599011
NODE_18609_length_1401_cov_1.688707,ERR599011
NODE_6602_length_2323_cov_5.093474,ERR599011
NODE_17053_length_1460_cov_5.274021,ERR599011
NODE_19075_length_1385_cov_1.809023,ERR599011
NODE_74_length_33903_cov_9.570078,ERR599040
NODE_16139_length_1297_cov_1.614332,ERR599040
NODE_51_length_39326_cov_9.853734,ERR599040
NODE_13961_length_1390_cov_3.066667,ERR599040
NODE_6589_length_2043_cov_2.237425,ERR599040
NODE_12547_length_1466_cov_2.477675,ERR599040
NODE_14683_length_1357_cov_1.781106,ERR599040
NODE_5417_length_2268_cov_2.487573,ERR599040
NODE_26093_length_1030_cov_2.272821,ERR599040
NODE_46_length_41085_cov_5.444528,ERR599040
NODE_2696_length_3344_cov_2.821526,ERR599040
NODE_4659_length_2454_cov_4.009170,ERR599040
NODE_8_length_81793_cov_5.242886,ERR599040
NODE_7682_length_1889_cov_2.173391,ERR599040
NODE_5486_length_2253_cov_2.761146,ERR599040
NODE_2058_length_3877_cov_3.091575,ERR599040
NODE_5_length_93610_cov_10.048421,ERR599040
NODE_2407_length_3544_cov_3.462597,ERR599040
NODE_14_length_69384_cov_6.714708,ERR599040
NODE_20871_length_1147_cov_1.823260,ERR599040
NODE_207_length_20845_cov_5.017508,ERR599040
NODE_5771_length_2195_cov_2.983178,ERR599040
NODE_7358_length_1930_cov_2.881600,ERR599040
NODE_1986_length_3960_cov_3.574136,ERR599040
NODE_901_length_6543_cov_3.911683,ERR599040
NODE_16521_length_1281_cov_3.597064,ERR599040
NODE_6457_length_2065_cov_4.910945,ERR599040
NODE_2060_length_3876_cov_3.075635,ERR599040
NODE_8598_length_1780_cov_1.843478,ERR599040
NODE_9736_length_1674_cov_2.987647,ERR599040
NODE_3238_length_2990_cov_4.699489,ERR599040
NODE_13305_length_1426_cov_1.389497,ERR599040
NODE_1576_length_4541_cov_3.210432,ERR599040
NODE_9335_length_1708_cov_1.902601,ERR599040
NODE_476_length_10772_cov_19.539610,ERR599040
NODE_8480_length_1795_cov_1.494253,ERR599040
NODE_1327_length_5073_cov_3.118374,ERR599040
NODE_22767_length_1099_cov_2.284483,ERR599040
NODE_25521_length_1041_cov_1.528398,ERR599040
NODE_6313_length_2089_cov_3.516716,ERR599040
NODE_1_length_147121_cov_5.317300,ERR599040
NODE_2538_length_3440_cov_2.840768,ERR599040
NODE_6153_length_2118_cov_2.650024,ERR599040
NODE_10263_length_1628_cov_2.286713,ERR599040
NODE_17572_length_1243_cov_4.365320,ERR599040
NODE_5306_length_4231_cov_2.891523,ERR599172
NODE_47555_length_1093_cov_1.393064,ERR599172
NODE_47705_length_1091_cov_2.181467,ERR599172
NODE_775_length_20275_cov_6.032344,ERR599172
NODE_2367_length_8114_cov_3.461968,ERR599172
NODE_6476_length_3636_cov_4.032672,ERR599172
NODE_952_length_17198_cov_6.424780,ERR599172
NODE_3_length_344071_cov_6.265895,ERR599172
NODE_38280_length_1227_cov_2.212457,ERR599172
NODE_1451_length_12414_cov_4.386844,ERR599172
NODE_13941_length_2177_cov_1.968426,ERR599172
NODE_22321_length_1653_cov_1.694618,ERR599172
NODE_21793_length_1676_cov_2.616286,ERR599172
NODE_55122_length_1012_cov_2.019854,ERR599172
NODE_49951_length_1066_cov_1.224530,ERR599172
NODE_52735_length_1035_cov_4.752041,ERR599172
NODE_24471_length_1568_cov_4.454726,ERR599172
NODE_2614_length_7505_cov_7.186577,ERR599172
NODE_19933_length_1763_cov_2.586066,ERR599172
NODE_35289_length_1282_cov_5.938060,ERR599172
NODE_40705_length_1189_cov_1.317460,ERR599172
NODE_19762_length_1773_cov_2.421420,ERR599172
NODE_9218_length_2850_cov_3.642934,ERR599172
NODE_1802_length_10188_cov_4.883746,ERR599172
NODE_42529_length_1161_cov_1.868897,ERR599172
NODE_4429_length_4825_cov_3.593291,ERR599172
NODE_827_length_19448_cov_11.807095,ERR599172
NODE_26805_length_1492_cov_1.320807,ERR599172
NODE_1_length_1005277_cov_7.680974,ERR599172
NODE_582_length_25437_cov_4.138563,ERR599172
NODE_33157_length_1327_cov_1.488208,ERR599172
NODE_8239_length_3076_cov_3.981794,ERR599172
NODE_18314_length_1849_cov_2.572464,ERR599172
NODE_1820_length_10109_cov_4.045753,ERR599172
NODE_2357_length_8139_cov_9.253093,ERR599172
NODE_9210_length_2852_cov_2.014301,ERR599172
NODE_13780_length_2190_cov_2.599532,ERR599172
NODE_452_length_30722_cov_22.779731,ERR599172
NODE_7151_length_3392_cov_1.871441,ERR599172
NODE_31904_length_1355_cov_1.878462,ERR599172
NODE_2236_length_8539_cov_11.528878,ERR599172
NODE_599_length_24710_cov_11.056094,ERR599172
NODE_3327_length_6087_cov_3.203581,ERR599172
NODE_1107_length_15223_cov_11.313423,ERR599172
NODE_53_length_110422_cov_26.252295,ERR599172
NODE_28769_length_1435_cov_1.929710,ERR599172
NODE_44783_length_1129_cov_1.537244,ERR599172
NODE_3102_length_6505_cov_6.889147,ERR599172
NODE_1577_length_11615_cov_4.108045,ERR599172
NODE_14824_length_2094_cov_6.067190,ERR599172
NODE_736_length_21089_cov_7.476086,ERR599172
NODE_19804_length_1770_cov_6.899708,ERR599172
NODE_15137_length_2068_cov_3.580229,ERR599172
NODE_1098_length_15315_cov_6.398165,ERR599172
NODE_402_length_34225_cov_6.065555,ERR599172
NODE_341_length_38344_cov_5.866881,ERR599172
NODE_35675_length_1275_cov_1.634426,ERR599172
NODE_3466_length_5869_cov_6.763158,ERR599172
NODE_2185_length_8753_cov_4.544953,ERR599172
NODE_1546_length_11892_cov_13.890090,ERR599172
NODE_11645_length_2446_cov_1.808867,ERR599172
NODE_324_length_39347_cov_12.014430,ERR599172
NODE_29_length_139751_cov_12.857949,ERR599172
NODE_14671_length_2109_cov_1.740993,ERR599172
NODE_38_length_125417_cov_26.484190,ERR599172
NODE_19642_length_1779_cov_3.943155,ERR599172
NODE_23287_length_1611_cov_1.696015,ERR599172
NODE_315_length_40256_cov_51.766772,ERR599172
NODE_108_length_79970_cov_20.862742,ERR599172
NODE_9990_length_2702_cov_2.414054,ERR599172
NODE_800_length_19814_cov_25.650994,ERR599172
NODE_42964_length_1154_cov_6.597816,ERR599172
NODE_714_length_21607_cov_4.307164,ERR599172
NODE_9829_length_2733_cov_3.140030,ERR599172
NODE_80_length_92207_cov_19.641755,ERR599172
NODE_23850_length_1590_cov_2.232573,ERR599172
NODE_1106_length_15224_cov_3.612565,ERR599172
NODE_6646_length_3568_cov_3.468830,ERR599172
NODE_24981_length_1551_cov_1.926471,ERR599172
NODE_36618_length_1257_cov_2.258735,ERR599172
NODE_7249_length_3359_cov_3.276332,ERR599172
NODE_9926_length_2715_cov_2.588722,ERR599172
NODE_4509_length_4760_cov_3.547503,ERR599172
NODE_5839_length_3928_cov_2.456752,ERR599172
NODE_32295_length_1345_cov_22.116279,ERR599172
NODE_15599_length_2033_cov_1.733064,ERR599172
NODE_44045_length_1139_cov_2.001845,ERR599172
NODE_1853_length_9963_cov_10.740916,ERR599172
NODE_3050_length_6605_cov_4.139542,ERR599172
NODE_50_length_111721_cov_18.615792,ERR599172
NODE_27332_length_1476_cov_1.337087,ERR599172
NODE_3152_length_6416_cov_3.481842,ERR599172
NODE_30886_length_1380_cov_2.633208,ERR599172
NODE_28724_length_1436_cov_2.591600,ERR599172
NODE_44230_length_1136_cov_1.990749,ERR599172
NODE_13655_length_2203_cov_2.110335,ERR599172
NODE_51309_length_1051_cov_2.340361,ERR599172
NODE_826_length_19468_cov_5.712667,ERR599172
NODE_21920_length_1671_cov_1.801980,ERR599172
NODE_2908_length_6885_cov_10.025037,ERR599172
NODE_68_length_98578_cov_24.265654,ERR599172
NODE_40956_length_1185_cov_1.676106,ERR599172
NODE_623_length_23959_cov_6.314717,ERR599172
NODE_3598_length_5698_cov_4.132731,ERR599172
NODE_5905_length_3899_cov_150.354839,ERR599172
NODE_42504_length_1161_cov_2.588608,ERR599172
NODE_250_length_46522_cov_26.794435,ERR599172
NODE_3687_length_5576_cov_92.656041,ERR599172
NODE_637_length_23658_cov_11.281235,ERR599172
NODE_31290_length_1370_cov_1.922433,ERR599172
NODE_1819_length_10117_cov_6.988471,ERR599172
NODE_2681_length_7354_cov_3.461433,ERR599172
NODE_9593_length_2780_cov_2.964771,ERR599172
NODE_2776_length_7170_cov_11.193816,ERR599172
NODE_355_length_37125_cov_10.758673,ERR599172
NODE_2767_length_7184_cov_6.828307,ERR599172
NODE_1067_length_9532_cov_5.971404,ERR598945
NODE_168_length_38922_cov_74.076054,ERR598945
NODE_3587_length_3840_cov_4.312814,ERR598945
NODE_9589_length_2008_cov_3.733743,ERR598945
NODE_5675_length_2814_cov_7.156578,ERR598945
NODE_29604_length_1073_cov_1.689587,ERR598945
NODE_36_length_91193_cov_29.882914,ERR598945
NODE_2840_length_4559_cov_6.192274,ERR598945
NODE_24291_length_1184_cov_2.430469,ERR598945
NODE_477_length_17774_cov_4.884192,ERR598945
NODE_4653_length_3222_cov_3.669403,ERR598945
NODE_368_length_22412_cov_33.220692,ERR598945
NODE_28056_length_1101_cov_2.931166,ERR598945
NODE_24785_length_1172_cov_8.851388,ERR598945
NODE_6130_length_2678_cov_2.821960,ERR598945
NODE_767_length_12462_cov_5.342307,ERR598945
NODE_11235_length_1823_cov_3.026018,ERR598945
NODE_4233_length_3440_cov_16.462925,ERR598945
NODE_18031_length_1389_cov_2.751124,ERR598945
NODE_101_length_55044_cov_19.608794,ERR598945
NODE_3538_length_3881_cov_3.085468,ERR598945
NODE_30731_length_1053_cov_1.652305,ERR598945
NODE_21407_length_1265_cov_2.869421,ERR598945
NODE_2819_length_4583_cov_2.888030,ERR598945
NODE_5630_length_2829_cov_11.277578,ERR598945
NODE_69_length_70637_cov_25.817701,ERR598945
NODE_142_length_44896_cov_9.708949,ERR598945
NODE_1979_length_5927_cov_5.844176,ERR598945
NODE_11007_length_1844_cov_1.885411,ERR598945
NODE_1482_length_7408_cov_23.563171,ERR598945
NODE_164_length_39653_cov_26.727789,ERR598945
NODE_748_length_12661_cov_7.683167,ERR598945
NODE_113_length_51358_cov_19.431164,ERR598945
NODE_855_length_11348_cov_4.224830,ERR598945
NODE_1362_length_7893_cov_2.514927,ERR598945
NODE_4057_length_3535_cov_3.252011,ERR598945
NODE_8132_length_2228_cov_7.924068,ERR598945
NODE_805_length_11939_cov_7.783995,ERR598945
NODE_4899_length_3114_cov_4.532854,ERR598945
NODE_26687_length_1130_cov_1.225116,ERR598945
NODE_5255_length_2970_cov_15.121098,ERR598945
NODE_532_length_16481_cov_30.081943,ERR598945
NODE_1741_length_6545_cov_3.281048,ERR598945
NODE_30408_length_1058_cov_5.372881,ERR598945
NODE_18280_length_1378_cov_12.399849,ERR598945
NODE_29950_length_1066_cov_7.244313,ERR598945
NODE_196_length_34633_cov_36.644167,ERR598945
NODE_1632_length_6898_cov_40.019290,ERR598945
NODE_32_length_95932_cov_33.307905,ERR598945
NODE_24906_length_1169_cov_165.581688,ERR598945
NODE_8598_length_2154_cov_2.827537,ERR598945
NODE_8112_length_2232_cov_1.965549,ERR598945
NODE_1586_length_7046_cov_4.989129,ERR598945
NODE_4250_length_3426_cov_4.659745,ERR598945
NODE_6498_length_2576_cov_6.391511,ERR598945
NODE_511_length_16898_cov_5.033189,ERR598945
NODE_23800_length_1196_cov_2.825592,ERR598945
NODE_7389_length_2365_cov_3.873160,ERR598945
NODE_2094_length_5705_cov_4.628319,ERR598945
NODE_302_length_25324_cov_25.075864,ERR598945
NODE_184_length_37087_cov_18.856773,ERR598945
NODE_23812_length_1196_cov_2.085890,ERR598945
NODE_7124_length_2425_cov_2.491139,ERR598945
NODE_15038_length_1539_cov_1.652965,ERR598945
NODE_4646_length_3225_cov_2.355205,ERR598945
NODE_26197_length_1140_cov_1.994470,ERR598945
NODE_23632_length_1200_cov_11.004367,ERR598945
NODE_5688_length_2809_cov_8.440087,ERR598945
NODE_57_length_77538_cov_23.407096,ERR598945
NODE_355_length_22905_cov_21.149059,ERR598945
NODE_28_length_100326_cov_46.215127,ERR598945
NODE_365_length_22496_cov_20.373958,ERR598945
NODE_24637_length_1176_cov_2.324710,ERR598945
NODE_8218_length_2217_cov_2.858002,ERR598945
NODE_895_length_10935_cov_5.106434,ERR598945
NODE_22682_length_1227_cov_4.139078,ERR598945
NODE_19598_length_1325_cov_2.326772,ERR598945
NODE_32247_length_1029_cov_1.651951,ERR598945
NODE_155_length_41902_cov_17.372476,ERR598945
NODE_27_length_104098_cov_15.671895,ERR598945
NODE_35062_length_1077_cov_1.752446,ERR599113
NODE_5126_length_3060_cov_4.117804,ERR599113
NODE_26318_length_1244_cov_1.564340,ERR599113
NODE_1684_length_6200_cov_22.617738,ERR599113
NODE_4247_length_3436_cov_3.512570,ERR599113
NODE_917_length_8718_cov_3.459771,ERR599113
NODE_8967_length_2224_cov_1.586906,ERR599113
NODE_17808_length_1523_cov_3.686649,ERR599113
NODE_4419_length_3349_cov_6.018519,ERR599113
NODE_38383_length_1030_cov_4.383590,ERR599113
NODE_7389_length_2474_cov_4.458041,ERR599113
NODE_17994_length_1516_cov_2.400411,ERR599113
NODE_18077_length_1513_cov_1.851852,ERR599113
NODE_6950_length_2555_cov_2.301600,ERR599113
NODE_23281_length_1323_cov_1.644322,ERR599113
NODE_2434_length_4852_cov_3.919116,ERR599113
NODE_30121_length_1161_cov_1.850814,ERR599113
NODE_25044_length_1275_cov_2.001639,ERR599113
NODE_8719_length_2258_cov_2.587381,ERR599113
NODE_9195_length_2194_cov_1.833100,ERR599113
NODE_32830_length_1113_cov_1.706049,ERR599113
NODE_1208_length_7521_cov_3.985267,ERR599113
NODE_26465_length_1240_cov_1.756962,ERR599113
NODE_7434_length_2465_cov_3.221577,ERR599113
NODE_6390_length_2683_cov_4.527397,ERR599113
NODE_2792_length_4484_cov_4.239332,ERR599113
NODE_25_length_67261_cov_8.185891,ERR599113
NODE_2107_length_5341_cov_4.176693,ERR599113
NODE_24302_length_1294_cov_11.514931,ERR599113
NODE_26537_length_1238_cov_2.858833,ERR599113
NODE_3590_length_3837_cov_7.396351,ERR599113
NODE_1433_length_6793_cov_5.327694,ERR599113
NODE_5857_length_2830_cov_2.174054,ERR599113
NODE_704_length_9941_cov_3.689864,ERR599113
NODE_4412_length_3352_cov_2.852593,ERR599113
NODE_1096_length_7929_cov_3.982220,ERR599113
NODE_31967_length_1127_cov_38.105410,ERR599113
NODE_5016_length_3105_cov_2.828525,ERR599113
NODE_181_length_21207_cov_4.139089,ERR599113
NODE_27362_length_1219_cov_2.191581,ERR599113
NODE_9305_length_2177_cov_4.928369,ERR599113
NODE_104_length_29842_cov_13.233894,ERR599113
NODE_17822_length_1523_cov_2.016349,ERR599113
NODE_27_length_65473_cov_4.486869,ERR599113
NODE_9666_length_2129_cov_3.427194,ERR599113
NODE_256_length_16871_cov_3.966758,ERR599113
NODE_30994_length_1144_cov_5.157943,ERR599113
NODE_10725_length_2010_cov_2.146803,ERR599113
NODE_619_length_10669_cov_5.048050,ERR599113
NODE_1623_length_6326_cov_3.921703,ERR599113
NODE_2186_length_5209_cov_3.488941,ERR599113
NODE_16185_length_1604_cov_3.069722,ERR599113
NODE_3376_length_4007_cov_5.087804,ERR599113
NODE_1874_length_5788_cov_2.491540,ERR599113
NODE_21954_length_1364_cov_33.485867,ERR599113
